OBJECTID,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH,Shape_Length,Shape_Area,geoid,census_tract_name,total,white,black,asian,latino,other,percent_white,percent_black,percent_asian,percent_latino,percent_other
47463,37,001,021300,1400000US37001021300,37001021300,213,Alamance,NC,North Carolina,"Census Tract 213, Alamance County, North Carolin",6018,261,2694,1.0574,0.3886,0.6574,0.2495,0,0.5653,0.1792,0.4859,1.2304,0.2337,0,0,0,0,0,0,0,0,0.7695,0.1866,0.9174,1.8735,0.736,0,0,0,0,0,0.2926,0.2926,0.2926,3.3965,0.047,0.5568,0.5568,0.5568,0.4707,0.5504,0.4859,0.2286,0.3621,0.6127,0.7512,3.4616,0.4952,0.674,0.3073,0.5585,0.3749,1.9147,0.4176,0.9374,0.6383,1.5757,0.9151,7.5088,0.6104,1,0,0,0,1,2,0.4,0,9.32,0.19,30.74,0,0,0,0,0,0,8.14,30.88,4.23,0,0,0,18.45,35.1,28.4665,11,4.7,17.4,22.416,8.9,24.9,18.6,19.3,13.4,0.7,26.7,0.7,39.6,10.1,7.2,13.9,13.8,0.8497,0.5987,0.6113,0.7944,0.4916,0.514420898,0.013922612,1400000US37001021300,"Census Tract 213, Alamance County, North Carolina",6018,3904,1694,48,252,120,0.648720505,0.281488867,0.007976072,0.041874377,0.019940179
47464,37,001,021400,1400000US37001021400,37001021400,214,Alamance,NC,North Carolina,"Census Tract 214, Alamance County, North Carolin",2748,307,1099,1.1585,0.4465,0.7585,0.3235,0,0.5716,0.1966,0.5157,1.2839,0.2527,0,0.4046,0,0,0,0,0.4046,0.2769,0.7423,0.5819,0.9659,2.2901,0.9497,0,0,0,0,0,0.2504,0.2504,0.2504,4.229,0.1431,0.2073,0.2073,0.2073,0.3799,0.5593,0.5241,0.3477,0.211,0.623,0.9103,3.5553,0.5158,0.5011,0.1912,0.9345,0.5938,2.2206,0.6842,0.8691,0.6882,1.5573,0.9062,7.5405,0.6154,1,0,1,0,0,2,0.4,0,9.34,0.2,31.45,0,4.7,0,0,0,0,12.59,68.29,3.42,0,0,0,12.8,10.2,24.1266,11.2,5,23.1,18.3725,9.1,34.9,15.7,17,22.9,2.1,16.9,1,37.6,9.5,8.1,13.5,11.5,0.7886,0.4269,0.8173,0.594,0.4444,0.49029818,0.006983381,1400000US37001021400,"Census Tract 214, Alamance County, North Carolina",2748,2469,133,0,139,7,0.898471616,0.048398836,0,0.050582242,0.002547307
47465,37,001,021500,1400000US37001021500,37001021500,215,Alamance,NC,North Carolina,"Census Tract 215, Alamance County, North Carolin",4760,364,2937,1.0421,0.3797,0.6421,0.2385,0.325,0.5686,0.2136,0.5174,1.6246,0.3924,0,0.4647,0,0,0,0,0.4647,0.3067,0.8586,0.2876,0.913,2.0592,0.8499,0,0,0,0,0,0.2385,0.2385,0.2385,4.387,0.168,0.2722,0.2722,0.2722,0.5185,0.5153,0.6286,0.2091,0.0984,0.5416,0.4659,2.9774,0.3881,0.4636,0.6705,0.6178,0.1916,1.9435,0.4417,0.8956,0.5876,1.4832,0.8695,6.6763,0.4741,1,0,1,0,0,2,0.4,0.33,9.33,0.21,31.49,0,9.91,0,0,0,0,0.05,42.54,4.29,0,0,0,11.31,13.7,30.8824,10.2,5.9,16.5,14.8024,7.7,15.5,15.1,24.5,14.3,0.1,20,0.5,35.4,9.5,7.5,13.9,11.4,0.695,0.4269,0.6866,0.5831,0.4916,0.488266702,0.009400009,1400000US37001021500,"Census Tract 215, Alamance County, North Carolina",4760,4109,365,0,232,54,0.863235294,0.076680672,0,0.048739496,0.011344538
47466,37,001,021600,1400000US37001021600,37001021600,216,Alamance,NC,North Carolina,"Census Tract 216, Alamance County, North Carolin",7553,565,10796,1.3357,0.5427,0.9357,0.4649,0.325,0.607,0.279,0.6193,1.8303,0.483,0,0.4947,0,0,0,0,0.4947,0.3211,1,0.1733,0.8017,1.975,0.8012,0.4001,0,0,0.4001,0.1295,0.3354,0.3354,0.3354,5.0355,0.2964,0.4179,0.4179,0.4179,0.4509,0.7544,0.5241,0.502,0.6864,0.5781,0.7459,4.2418,0.6633,0.3858,0.1212,0.4676,0.1916,1.1662,0.0558,0.8861,0.9799,1.866,0.9924,7.6919,0.6393,0,1,0,1,0,2,0.4,0.33,9.45,0.25,33.86,0,13.74,0,0,0,0,0,29.11,5.67,18.19,0,0,24,23.1,27.4838,17.4,5,31.7,32.7832,8.3,24.7,13.8,14.8,12.1,0.1,18.8,28.7,24.6,10.4,5.1,16.6,7.3,0.1182,0.6732,0.1933,0.1023,0.767,0.281719559,0.003409112,1400000US37001021600,"Census Tract 216, Alamance County, North Carolina",7553,5810,883,183,433,244,0.769230769,0.116907189,0.024228783,0.057328214,0.032305044
47467,37,001,021701,1400000US37001021701,37001021701,217.01,Alamance,NC,North Carolina,"Census Tract 217.01, Alamance County, North Caro",3432,275,1842,1.1205,0.4249,0.7205,0.2946,0.325,0.6337,0.4149,0.6768,2.0504,0.5709,0,0.6361,0,0,0,0,0.6361,0.3916,0.6689,0.0654,0.5829,1.3172,0.2745,0.6233,0.55,0,1.1733,0.5624,0.1562,0.1562,0.1562,5.3332,0.3628,0.2528,0.2528,0.2528,0.0931,0.1907,0,0.5658,0.4517,0.0643,0.693,2.0586,0.2041,0.9851,0.1165,0.7974,0.2502,2.1492,0.6255,0.6618,0.8299,1.4917,0.8738,5.9523,0.3577,1,0,1,0,0,2,0.4,0.33,9.53,0.34,35.23,0,43.56,0,0,0,0,28.84,10.41,8.06,64.96,62.41,0,2.36,12.6,9.7699,4.3,0,35.9,24.8175,1.6,22.6,39.8,14.6,17.8,0.3,3.4,2.7,36.3,7.8,11.1,8.7,9.5,0.7371,0.0496,0.9863,0.344,0.0226,0.092320116,0.000431127,1400000US37001021701,"Census Tract 217.01, Alamance County, North Carolina",3432,3000,320,54,53,5,0.874125874,0.093240093,0.015734266,0.01544289,0.001456876
47468,37,001,021702,1400000US37001021702,37001021702,217.02,Alamance,NC,North Carolina,"Census Tract 217.02, Alamance County, North Caro",6911,460,6265,0.6474,0.1573,0.6474,0.2421,0.325,0.6302,0.4149,0.6875,2.0576,0.5735,0,0.6834,0,0,0,0,0.6834,0.422,0.6961,0.1672,0.5505,1.4138,0.362,0.6778,0.5422,0,1.22,0.5844,0.1674,0.1674,0.1674,5.5422,0.4104,0.3433,0.3433,0.3433,0.6067,0.1261,0.3007,0.5188,0.5872,0.3944,0.1662,2.7001,0.3285,0.3915,0.0968,0.0993,0.5373,1.1249,0.0499,0,0.9594,0.9594,0.6231,5.1277,0.237,0,0,0,0,0,0,0,0.33,9.52,0.34,35.48,0,57.13,0,0,0,0,21.99,28.29,8.44,79.67,60.68,0,3.38,18,35.4833,3.2,3.4,32.8,29.0308,5.6,7.4,13.9,13.6,6.6,1.6,0,13.8,25.5,9.8,5.6,14.5,8.4,0.1497,0.5157,0.2747,0.2073,0.5611,0.118293559,0.000554636,1400000US37001021702,"Census Tract 217.02, Alamance County, North Carolina",6911,5669,472,170,504,96,0.8202865,0.068296918,0.024598466,0.072927217,0.013890899
47469,37,001,021703,1400000US37001021703,37001021703,217.03,Alamance,NC,North Carolina,"Census Tract 217.03, Alamance County, North Caro",6408,488,11847,1.0945,0.4104,1.0945,0.5909,0.325,0.6337,0.4441,0.8726,2.2754,0.6433,0,0.6357,0,0.8349,0,0,1.4706,0.7411,0.5657,0.1183,0.581,1.265,0.232,0,0.5071,0.9227,1.4298,0.6982,0,0,0,6.4408,0.615,0.5487,0.5487,0.5487,0.2993,0.3525,0.537,0.7555,0.5116,0.5229,0.2506,3.2294,0.4435,0.5259,0.2353,0.201,0.6298,1.592,0.1876,0.6268,0.7121,1.3389,0.7924,6.709,0.4795,0,0,0,0,0,0,0,0.33,9.53,0.36,41.06,0,43.45,0,24.08,0,0,59.91,20.5,8.08,0,52.89,12.31,0,34.3,20.2419,7,5.1,51.8,26.5863,7.4,9.7,16.1,18,8.4,2.5,2.4,1.2,31.6,9.2,6.9,12.8,9.4,0.4822,0.3389,0.5402,0.3319,0.362,0.247574412,0.002576509,1400000US37001021703,"Census Tract 217.03, Alamance County, North Carolina",6408,4213,911,940,173,171,0.657459426,0.142166042,0.146691635,0.026997503,0.026685393
47470,37,001,021801,1400000US37001021801,37001021801,218.01,Alamance,NC,North Carolina,"Census Tract 218.01, Alamance County, North Caro",4858,338,2725,1.1548,0.4444,0.7548,0.3206,0,0.6269,0.2136,0.5935,1.434,0.3103,0,0.2924,0,0.6877,0,0,0.9801,0.6005,0.8009,0.3594,0.9003,2.0606,0.8507,0,0,0.8844,0.8844,0.4314,0.2021,0.2021,0.2021,5.5612,0.415,0.2171,0.2171,0.2171,0.4294,0.3105,0.1343,0.3714,0.2695,0.7681,0.758,3.0412,0.4015,0.8136,0.4069,0.5981,0,1.8186,0.3384,0.7554,0,0.7554,0.4451,5.8323,0.3398,1,0,1,0,0,2,0.4,0,9.51,0.21,33.25,0,0.16,0,2.33,0,0,4.31,49.4,4.5,0,0,2.7,7.07,10.7,26.4924,6.3,2.2,24.3,19.9698,12.5,25.2,21.6,20.8,14,0,7.9,0,35.2,9.2,8,13,10.9,0.6858,0.3389,0.7983,0.5229,0.3852,0.421712502,0.008289048,1400000US37001021801,"Census Tract 218.01, Alamance County, North Carolina",4858,4337,252,0,125,144,0.89275422,0.051873199,0,0.025730753,0.029641828
47471,37,001,021802,1400000US37001021802,37001021802,218.02,Alamance,NC,North Carolina,"Census Tract 218.02, Alamance County, North Caro",3743,283,1265,0.3829,0.0555,0.3829,0.0895,0,0.6204,0.1792,0.573,1.3726,0.2855,0,0,0,0,0,0,0,0,0.7312,0.1846,0.9813,1.8971,0.7515,0,0,0,0,0,0.3325,0.3325,0.3325,3.6022,0.065,0.1215,0.1215,0.1215,0.542,0.5372,0.0712,0.2437,0.3824,0.6438,0.5485,2.9688,0.3862,0.4214,0.6116,0.6045,0,1.6375,0.2135,0.9638,0,0.9638,0.6286,5.6916,0.3179,0,0,0,0,0,0,0,0,9.49,0.19,32.77,0,0,0,0,0,0,14.61,30.66,3,0,0,0,23.65,6.2,32.0755,10.7,1.6,18.1,22.9562,9.5,17.9,14.4,23.6,14.1,0,33.4,0,31,9.5,6.6,14.8,9.8,0.446,0.4269,0.471,0.3826,0.5944,0.424211595,0.007318548,1400000US37001021802,"Census Tract 218.02, Alamance County, North Carolina",3743,3511,106,13,17,96,0.938017633,0.02831953,0.00347315,0.004541811,0.025647876
47472,37,001,021803,1400000US37001021803,37001021803,218.03,Alamance,NC,North Carolina,"Census Tract 218.03, Alamance County, North Caro",3246,314,1445,0.7573,0.2139,0.5573,0.1831,0,0.6137,0.1617,0.544,1.3194,0.266,0,0.4389,0,0,0,0,0.4389,0.2942,1,0.2981,0.9284,2.2265,0.9273,0,0,0,0,0,0.135,0.135,0.135,4.1198,0.1269,0.1953,0.1953,0.1953,0.6261,0.6394,0.1003,0.1755,0.1208,0.8471,0.7413,3.2505,0.4477,0.4578,0.3263,0.6774,0,1.4615,0.1288,0.9467,0.5527,1.4994,0.8778,6.4067,0.4304,1,0,0,0,0,1,0.2,0,9.47,0.18,32.1,0,7.34,0,0,0,0,0,43.61,4.08,0,0,0,0.64,9.6,36.6297,13.3,1.9,14.9,15.6352,15.2,24.5,15,19.6,15.3,0,28.7,0.4,35.4,9.9,7.3,15.3,11.4,0.695,0.5445,0.6363,0.5831,0.6465,0.483893184,0.009605552,1400000US37001021803,"Census Tract 218.03, Alamance County, North Carolina",3246,2933,129,0,106,78,0.903573629,0.03974122,0,0.032655576,0.024029575
47473,37,001,021901,1400000US37001021901,37001021901,219.01,Alamance,NC,North Carolina,"Census Tract 219.01, Alamance County, North Caro",4819,316,3888,0.5687,0.1219,0.5687,0.1905,0,0.6269,0.2465,0.6079,1.4813,0.3299,0,0.4986,0,0.7396,0,0,1.2382,0.6682,0.8221,0.1896,0.9348,1.9465,0.7835,0,0,0,0,0,0.2701,0.2701,0.2701,4.9361,0.2756,0.2379,0.2379,0.2379,0.2773,0.5681,0.2569,0.0972,0.089,0.6438,0.568,2.5003,0.2886,0.5809,0.435,0.5383,0.3205,1.8747,0.3836,0.9119,0,0.9119,0.5735,5.5248,0.2931,0,0,0,0,0,0,0,0,9.51,0.23,33.6,0,14.34,0,5.85,0,0,2.28,31.24,4,0,0,0,15.46,11.8,19.1569,11.4,3.1,10.7,14.4252,9.5,18.5,17,21.2,13.1,0.5,22.3,0,32.7,9.4,7.4,13.6,10.1,0.5477,0.3966,0.6609,0.4209,0.4553,0.418028335,0.005667843,1400000US37001021901,"Census Tract 219.01, Alamance County, North Carolina",4819,4248,181,17,249,124,0.881510687,0.03755966,0.003527703,0.051670471,0.02573148
47474,37,001,021902,1400000US37001021902,37001021902,219.02,Alamance,NC,North Carolina,"Census Tract 219.02, Alamance County, North Caro",4139,431,2007,0.4248,0.0675,0.4248,0.1082,0,0.6105,0.1617,0.558,1.3302,0.27,0,0,0,0,0,0,0,0,0.7707,0.1558,0.9715,1.898,0.752,0,0,0,0,0,0.1647,0.1647,0.1647,3.3929,0.0467,0.3956,0.3956,0.3956,0.3478,0.5106,0.2569,0.2047,0.2816,0.7114,0.5082,2.8212,0.3536,0.5319,0.3854,0.7762,0.2137,1.9072,0.4109,0.9538,0,0.9538,0.6166,6.0778,0.3781,0,0,0,0,0,0,0,0,9.46,0.18,32.43,0,0,0,0,0,0,8,26.59,3.28,0,0,0,3.15,21.5,22.59,10.1,3.1,16.3,20.2882,11,16.7,16.2,20.5,17.3,0.2,30.5,0,32.3,9.2,6.7,13.4,9.8,0.5238,0.3389,0.4939,0.3826,0.4322,0.496054719,0.012376423,1400000US37001021902,"Census Tract 219.02, Alamance County, North Carolina",4139,3251,682,0,88,118,0.785455424,0.1647741,0,0.021261174,0.028509302
47475,37,001,022001,1400000US37001022001,37001022001,220.01,Alamance,NC,North Carolina,"Census Tract 220.01, Alamance County, North Caro",4044,359,2442,0.8173,0.2466,0.8173,0.3686,0,0.6269,0.2631,0.6067,1.4967,0.3364,0,0.4971,0,0.7445,0,0,1.2416,0.6691,1,0.2273,0.8782,2.1055,0.8726,0,0,0,0,0,0.2714,0.2714,0.2714,5.1152,0.3139,0.4476,0.4476,0.4476,0.3757,0.6716,0.6173,0.3392,0.4102,0.4964,0.3484,3.2588,0.4498,0.5077,0.5542,0.51,0.7132,2.2851,0.7332,0.8599,0,0.8599,0.5232,6.8514,0.5034,0,0,0,0,0,0,0,0,9.51,0.24,33.57,0,14.07,0,6.29,0,0,0,35.91,4.75,0,0,0,15.63,25.4,23.9147,14.3,5.8,22.7,23.6876,7,12.3,15.8,22.8,12.7,3.8,16,0,33.4,9.7,7.1,14.1,10.8,0.5882,0.4859,0.5871,0.5105,0.5153,0.288593453,0.003055621,1400000US37001022001,"Census Tract 220.01, Alamance County, North Carolina",4044,3015,476,67,463,23,0.745548961,0.117705242,0.016567755,0.114490603,0.005687438
47476,37,001,022002,1400000US37001022002,37001022002,220.02,Alamance,NC,North Carolina,"Census Tract 220.02, Alamance County, North Caro",4449,361,2297,0.8488,0.2644,0.8488,0.3943,0,0.6235,0.2136,0.6114,1.4485,0.3163,0,0.5379,0,0,0,0,0.5379,0.3416,0.8222,0.164,0.9402,1.9264,0.7699,0,0,0,0,0,0.1691,0.1691,0.1691,4.0819,0.1213,0.4639,0.4639,0.4639,0.7553,0.759,0.7327,0.3751,0.406,0.7547,0.7488,4.5316,0.7197,0.6223,0.487,0.5585,0.6526,2.3204,0.7581,0.9583,0,0.9583,0.6222,8.2742,0.7275,0,0,0,0,0,0,0,0,9.5,0.21,33.68,0,20.8,0,0,0,0,2.27,27.84,3.89,0,0,0,3.57,26.7,44.9764,17.6,7.1,24.5,23.5781,12.1,24.8,17.7,21.9,13.4,2.8,31.7,0,33.5,10.1,6.4,15.2,11.3,0.5934,0.5987,0.4287,0.5716,0.6368,0.418759798,0.00556155,1400000US37001022002,"Census Tract 220.02, Alamance County, North Carolina",4449,3262,351,0,703,133,0.733198472,0.078894134,0,0.158013037,0.029894358
47477,37,003,040100,1400000US37003040100,37003040100,401,Alexander,NC,North Carolina,"Census Tract 401, Alexander County, North Caroli",3167,347,930,1.0031,0.3567,0.8031,0.3578,0.325,0.4952,0.0931,0.3998,1.3131,0.2635,0,0.3352,0,0,0,0,0.3352,0.2429,1,0.2839,0.9561,2.24,0.9328,0,0,0,0,0,0.1864,0.1864,0.1864,4.0747,0.1204,0.1576,0.1576,0.1576,0.4957,0.8255,0.6389,0.2984,0.1895,0.8963,0.8797,4.224,0.6598,0.6162,0.2674,0.73,0.399,2.0126,0.5047,0.9851,0.5876,1.5727,0.9136,7.9669,0.6827,1,0,0,0,0,1,0.2,0.33,9.06,0.14,28.85,0,1.29,0,0,0,0,0,42.18,3.61,0,0,0,5.35,7.8,29.7127,21,6,20.7,17.806,17.7,32.2,17.6,18.6,16.3,0.8,42.9,0.5,35.1,9.8,7.2,15.3,10.8,0.6811,0.5157,0.6113,0.5105,0.6465,0.667944196,0.015542411,1400000US37003040100,"Census Tract 401, Alexander County, North Carolina",3167,2919,142,0,20,86,0.921692453,0.044837386,0,0.006315125,0.027155036
47478,37,003,040200,1400000US37003040200,37003040200,402,Alexander,NC,North Carolina,"Census Tract 402, Alexander County, North Caroli",3910,258,1916,1.3569,0.5534,0.5569,0.1828,0,0.4518,0.0931,0.3857,0.9306,0.1465,0,0,0,0,0,0,0,0,1,0.3244,0.9502,2.2746,0.9446,0,0.2503,0,0.2503,0.0849,0.1685,0.1685,0.1685,3.624,0.0674,0.2132,0.2132,0.2132,0.6797,0.8287,0.3157,0.2245,0.1865,0.5478,0.9141,3.697,0.5466,0.8136,0.3456,0.7396,0,1.8988,0.4039,0.9628,0,0.9628,0.6265,6.7718,0.4895,1,0,1,1,1,4,0.8,0,8.87,0.14,28.57,0,0,0,0,0,0,0,46.07,3.72,0,9.65,0,3.5,10.5,39.8816,21.2,3.5,17.2,17.7122,7.8,35.3,21.6,19.9,16.5,0,33.1,0,36.9,10.1,7.6,15.8,12.6,0.7613,0.5987,0.7108,0.7032,0.6957,0.703520763,0.017065869,1400000US37003040200,"Census Tract 402, Alexander County, North Carolina",3910,3500,173,0,166,71,0.895140665,0.044245524,0,0.042455243,0.018158568
47479,37,003,040300,1400000US37003040300,37003040300,403,Alexander,NC,North Carolina,"Census Tract 403, Alexander County, North Caroli",3164,320,1606,1.6755,0.7,0.6755,0.2618,0.325,0.5234,0.1264,0.488,1.4628,0.3221,0,0,0,0,0,0,0,0,1,0.2064,0.8644,2.0708,0.8557,0,0.3466,0,0.3466,0.1142,0.1979,0.1979,0.1979,4.0781,0.1208,0.0557,0.0557,0.0557,0.5492,0.7221,0.3594,0.2437,0.3729,0.3622,0.7391,3.3486,0.4697,0.7472,0.5165,0.9246,0,2.1883,0.6577,0.9816,0.5876,1.5692,0.9118,7.1618,0.5547,1,1,1,1,1,5,1,0.33,9.17,0.16,30.79,0,0,0,0,0,0,0,33.43,4.92,0,22.99,0,6.66,3.5,32.4589,16.1,3.8,18.1,22.7199,5.2,24.4,20,22.3,22.3,0,40.8,0.5,37.2,10.4,7.5,16.9,13.5,0.7734,0.6732,0.6866,0.774,0.7899,0.39615785,0.007316045,1400000US37003040300,"Census Tract 403, Alexander County, North Carolina",3164,3054,60,0,10,40,0.965233881,0.018963338,0,0.003160556,0.012642225
47480,37,003,040400,1400000US37003040400,37003040400,404,Alexander,NC,North Carolina,"Census Tract 404, Alexander County, North Caroli",6761,506,9721,2.277,0.901,1.277,0.7144,0.325,0.5234,0.1792,0.477,1.5046,0.3395,0,0.6195,0,0,0,0,0.6195,0.3812,1,0.359,0.6125,1.9715,0.799,0.5128,0.5478,0,1.0606,0.5116,0.2771,0.2771,0.2771,5.4333,0.3855,0.4735,0.4735,0.4735,0.6809,0.793,0.6674,0.5857,0.5169,0.554,0.8782,4.6761,0.7469,0.8023,0.6116,0.6536,0.5373,2.6048,0.9091,0.9235,0.8528,1.7763,0.9802,9.5307,0.8915,1,1,1,1,1,5,1,0.33,9.17,0.19,30.53,0,39.19,0,0,0,0,0,49.36,7.7,38.04,61.95,0,16.46,27.5,39.9419,19.2,6.3,37.4,26.7327,7.9,32.1,21.3,23.6,14.9,1.6,24.2,3.2,40.2,10.4,8.1,16.1,14.2,0.8649,0.6732,0.8173,0.8189,0.7237,0.366988512,0.005171206,1400000US37003040400,"Census Tract 404, Alexander County, North Carolina",6761,4899,1103,86,354,319,0.724596953,0.163141547,0.012720012,0.052359118,0.047182369
47481,37,003,040500,1400000US37003040500,37003040500,405,Alexander,NC,North Carolina,"Census Tract 405, Alexander County, North Caroli",7016,679,5752,1.4601,0.6039,1.0601,0.5647,0.325,0.588,0.1445,0.4926,1.5501,0.3589,0,0.5738,0,0,0,0,0.5738,0.3591,1,0.2993,0.9055,2.2048,0.918,0.4612,0.3713,0,0.8325,0.4107,0,0,0,5.1612,0.3242,0.3051,0.3051,0.3051,0.8129,0.7632,0.3881,0.4064,0.4612,0.703,0.8555,4.3903,0.6933,0.6906,0.4573,0.8132,0.7183,2.6794,0.9341,0.9565,0,0.9565,0.6199,8.3313,0.7359,1,0,0,1,0,2,0.4,0.33,9.39,0.17,30.9,0,27.96,0,0,0,0,0,43.72,4.42,27.97,26.93,0,0,15.6,49.5484,17.8,4,26.1,25.0886,10.8,30.5,18.9,21.5,18.2,3.9,31.2,0,36.4,10.2,6.9,16.4,12.1,0.7415,0.6245,0.5402,0.6563,0.7508,0.549584949,0.011229068,1400000US37003040500,"Census Tract 405, Alexander County, North Carolina",7016,5925,77,0,995,19,0.84449829,0.010974914,0,0.1418187,0.002708096
47482,37,003,040600,1400000US37003040600,37003040600,406,Alexander,NC,North Carolina,"Census Tract 406, Alexander County, North Caroli",6372,502,4121,0.7711,0.2214,0.7711,0.3331,0.325,0.588,0.1792,0.5705,1.6627,0.4111,0,0.4731,0,0,0,0,0.4731,0.3107,0.7678,0.137,0.8725,1.7773,0.6706,0,0.1896,0,0.1896,0.0717,0.2288,0.2288,0.2288,4.3315,0.1589,0.2777,0.2777,0.2777,0.4816,0.8042,0.6932,0.3676,0.1065,0.3784,0.641,3.4725,0.4977,0.4954,0.162,0.9474,0.2137,1.8185,0.3383,0.9849,0.9665,1.9514,0.9988,7.5201,0.6122,0,0,0,0,0,0,0,0.33,9.39,0.19,32.71,0,10.87,0,0,0,0,8.4,23.7,4.83,0,1.49,0,10.18,14,28.9869,19.8,6.6,24.1,15.1118,5.4,20.8,15.6,16.2,23.8,0.2,42.8,17.4,33.8,9.3,6.4,14.6,10.1,0.6106,0.3679,0.4287,0.4209,0.5724,0.417618478,0.007464597,1400000US37003040600,"Census Tract 406, Alexander County, North Carolina",6372,5482,618,180,31,61,0.860326428,0.096986817,0.028248588,0.004865035,0.009573132
47483,37,003,040700,1400000US37003040700,37003040700,407,Alexander,NC,North Carolina,"Census Tract 407, Alexander County, North Caroli",6823,381,3565,1.0693,0.3957,0.6693,0.2577,0.325,0.5911,0.1792,0.5835,1.6788,0.4183,0,0.5238,0,0.6609,0,0,1.1847,0.6545,0.861,0.2413,0.7654,1.8677,0.7326,0,0,0,0,0,0.2123,0.2123,0.2123,4.9435,0.2772,0.0797,0.0797,0.0797,0.5177,0.5547,0.537,0.2648,0.3134,0.602,0.3339,3.1235,0.4191,0.806,0.3456,0.6536,0.3205,2.1257,0.6059,0.8388,0,0.8388,0.5058,6.1677,0.3921,1,0,1,0,0,2,0.4,0.33,9.4,0.19,33.02,0,18.47,0,1.16,0,0,0.01,37.57,6.04,0,0,0,8.08,4.5,30.8484,11.1,5.1,19.1,21.1362,8.7,11.9,21.4,19.9,14.9,0.5,14,0,36.3,9.6,8,14.2,11.8,0.7371,0.4568,0.7983,0.6264,0.5265,0.322354425,0.004392936,1400000US37003040700,"Census Tract 407, Alexander County, North Carolina",6823,6518,0,123,167,15,0.955298256,0,0.018027261,0.024476037,0.002198446
47484,37,005,950100,1400000US37005950100,37005950100,9501,Alleghany,NC,North Carolina,"Census Tract 9501, Alleghany County, North Carol",4117,335,2994,1.3174,0.5336,0.7174,0.2924,0,0.2679,0.0462,0.1464,0.4605,0.0604,0,0.3749,0,0,0,0,0.3749,0.2625,0.6605,0.3073,0.8922,1.86,0.7276,0,0.3362,0,0.3362,0.1111,0.165,0.165,0.165,3.1966,0.0328,0.1666,0.1666,0.1666,0.7189,0.8907,0.6061,0.2798,0.3792,0.7583,0.6379,4.2709,0.6695,0.9186,0.1189,0.8451,0.399,2.2816,0.7306,0.8763,0.3832,1.2595,0.7564,7.9786,0.6846,1,0,1,0,1,3,0.6,0,7.95,0.1,22.42,0,3.01,0,0,0,0,30.92,44.45,4.58,0,21.47,0,3.18,8.2,42.3852,25.8,5.7,19.8,22.8741,12.2,20.7,25.9,14.7,19.1,0.8,17.7,0.1,38.7,10.1,8.4,15.4,13.8,0.8243,0.5987,0.8659,0.7944,0.6567,0.784450027,0.023933921,1400000US37005950100,"Census Tract 9501, Alleghany County, North Carolina",4117,3781,12,10,295,19,0.918387175,0.002914744,0.002428953,0.071654117,0.004615011
